code,name,parent_code,level,aliases
T45.4X3,"Poisoning by iron and its compounds, assault",T45.4X,6,
T45.4X4,"Poisoning by iron and its compounds, undetermined",T45.4X,6,
T45.4X5,Adverse effect of iron and its compounds,T45.4X,6,
T45.4X6,Underdosing of iron and its compounds,T45.4X,6,
T45.5,"Poisoning by, adverse effect of and underdosing of anticoagulants and antithrombotic drugs",T45,4,
T45.51,"Poisoning by, adverse effect of and underdosing of anticoagulants",T45.5,5,
T45.511,"Poisoning by anticoagulants, accidental (unintentional)",T45.51,6,Poisoning by anticoagulants NOS
T45.512,"Poisoning by anticoagulants, intentional self-harm",T45.51,6,
T45.513,"Poisoning by anticoagulants, assault",T45.51,6,
T45.514,"Poisoning by anticoagulants, undetermined",T45.51,6,
T45.515,Adverse effect of anticoagulants,T45.51,6,
T45.516,Underdosing of anticoagulants,T45.51,6,
T45.52,"Poisoning by, adverse effect of and underdosing of antithrombotic drugs",T45.5,5,"Poisoning by, adverse effect of and underdosing of antiplatelet drugs"
T45.521,"Poisoning by antithrombotic drugs, accidental (unintentional)",T45.52,6,Poisoning by antithrombotic drug NOS
